lat,long,Id,LotArea,balcony,loggia,veranda,kitchen,numberOfFloors,floor,numberOfRooms,numberOfBedrooms,ceilingHeight,numberOfBathrooms,SalePrice
41.8048599,44.8197341,248403,115,0,0,0,0,3,2,4,3,0,1,93000
41.7441661,44.7724067,248375,114,0,0,0,0,9,5,4,3,0,1,85000
41.7332995,44.7569396,248371,77,0,0,0,0,6,6,4,2,0,1,89000
41.7189634,44.7783731,248259,85,0,0,0,0,5,2,3,2,0,1,102000
41.78797192850794,44.818177826458765,248242,69,0,0,0,0,17,17,3,2,3,1,52000
41.7109467,44.8154198,248214,192,0,0,0,0,1,0,4,3,3,1,53000
41.6839477,44.840231,248167,65,0,0,0,0,2,1,3,2,0,1,48000
41.7449947,44.7782107,248079,65,0,0,0,0,9,1,3,2,0,1,62000
41.7843594,44.759059,248067,50,0,0,0,0,7,4,2,1,0,1,32500
41.72344099999999,44.750855,247991,90,0,0,0,0,3,2,4,2,0,1,117000
41.7853734,44.7657853,247989,55,0,0,0,0,10,6,2,1,0,1,110000
41.7340251,44.7838193,247984,50,0,0,0,0,10,5,2,1,0,1,44000
41.8002642,44.8241812,247972,150,0,0,0,0,3,3,4,2,0,0,87500
41.7149916,44.7816758,247956,42,0,0,0,0,8,2,2,1,0,1,39000
41.7344573,44.7227317,247952,85,0,0,0,0,1,0,4,3,0,1,65000
41.67823689999999,44.87352449999999,247946,49,0,0,0,0,15,9,2,1,0,2,38000
41.7253648,44.7899554,247850,40,0,0,0,0,8,7,1,1,3,1,36000
41.80190885088253,44.80974259299492,247846,50,0,0,0,0,10,5,2,1,3,1,24500
41.6988885,44.7973688,247824,40,0,0,0,0,2,0,2,2,0,1,17000
41.6695955,44.8852999,247798,54,0,0,0,0,15,13,3,2,0,1,44000
41.7030924,44.7747835,247792,118,0,0,0,0,11,4,4,3,0,2,130000
41.7274332,44.737804,247786,100,0,0,0,0,9,1,4,3,0,2,67000
41.7908848,44.7648869,247774,66,0,0,0,0,16,14,3,2,0,1,56000
41.7373166,44.7955718,247656,60,0,0,0,0,3,0,3,2,0,1,38000
41.6986768,44.6975318,247637,96,0,0,0,0,2,0,2,1,0,1,16000
41.749998,44.7988576,247636,95,0,0,0,0,1,0,2,1,0,1,30000
41.7311317,44.809366,247625,65,0,0,0,0,1,0,3,2,0,1,135000
41.6839971,44.851061,247619,67,0,0,0,0,3,0,2,1,0,1,25000
41.7991135,44.8523337,247582,96,0,0,0,0,1,0,6,2,0,1,35000
41.72386024693132,44.7377872467041,247390,67,0,0,0,0,11,1,1,0,3,0,52000
41.73255109999999,44.7858189,247364,105,0,0,0,0,1,0,2,1,0,1,32000
41.8215712,44.82304569999999,247357,130,0,0,0,0,2,0,4,2,0,1,70000
41.789684,44.8240961,247296,120,0,0,0,0,2,0,5,2,0,1,35000
41.7701263,44.7511697,247269,47,0,0,0,0,11,10,2,1,0,1,44100
41.7815957,44.81518677648699,247267,49,0,0,0,0,10,3,2,1,0,1,37000
41.7458573,44.7983247,247253,65,0,0,0,0,2,0,2,1,0,1,20000
41.7874655,44.7572972,247174,85,1,1,1,0,7,3,3,2,0,1,70000
41.7868214,44.7575408,247168,78,2,0,0,0,18,12,3,2,0,1,75000
41.7924291,44.7601313,247165,72,1,0,0,0,17,11,3,2,0,2,62000
41.7808641,44.7969473,247164,40,0,0,0,0,8,7,1,1,0,0,30000
41.6683732,44.8601638,247161,76,0,0,0,0,6,2,3,2,0,0,75000
41.6871107,44.82345970000001,247160,50,0,0,0,0,10,5,2,1,0,1,70000
41.78679899999999,44.7668664,247155,131,0,0,0,0,5,2,4,3,0,2,98250
41.7924326,44.7403179,247126,50,3,0,0,0,10,7,3,2,0,1,40000
41.788707,44.7591671,247111,100,1,1,0,0,16,16,3,3,0,2,56000
41.7957822,44.7497488,247107,110,0,0,0,0,9,5,4,3,0,2,77500
41.70631119999999,44.7748098,247034,105,0,0,0,0,7,7,3,2,3,1,140000
41.7176501,44.7717158,247017,82,0,0,0,0,11,6,3,2,0,1,97580
41.7232584,44.75890099999999,247015,60,0,0,0,0,10,7,2,1,0,1,80000
41.7004538,44.7971123,247012,44,0,0,0,0,2,2,3,2,0,1,40000
41.726695,44.7924672,247009,44,0,0,0,0,3,3,2,1,0,1,35000
41.7203808,44.7142694,247008,75,0,0,0,0,15,10,3,2,0,1,75000
41.7541398,44.7615328,246981,100,0,0,0,0,9,2,3,2,0,1,75000
41.7258401,44.7489211,246979,79,0,0,0,0,5,3,2,1,3,1,76000
41.7858118,44.7567218,246891,50,0,0,0,0,8,7,2,1,0,1,39500
41.74264220000001,44.7885871,246679,58,0,0,0,0,8,3,2,1,0,1,42000
41.7109105,44.758644,246662,101,0,0,0,0,6,6,3,2,0,1,130000
41.72754949999999,44.7939351,246660,87,0,0,0,0,3,2,3,2,0,1,55000
41.7137018,44.7512251,246641,95,0,0,0,0,8,2,3,2,0,1,95000
41.7131432,44.7143903,246630,100,0,0,0,0,9,6,4,3,0,2,78000
41.71963880000001,44.746084,246602,59,0,0,0,0,19,7,2,1,0,1,105000
41.7131432,44.7143903,246600,84,0,0,0,0,16,8,4,3,0,1,93000
41.7676347,44.7914853,246562,80,0,0,0,0,5,2,3,2,0,1,55000
41.7738197,44.7936412,246560,108,0,0,0,0,5,3,3,1,0,1,50000
41.71163249999999,44.75509139999999,246554,41,0,0,0,0,14,3,2,1,2,1,45000
41.6890629,44.8205481,246394,75,0,0,0,0,9,7,3,2,0,2,135000
41.6839477,44.840231,246392,117,0,0,0,0,22,16,3,2,0,2,124000
41.6730781,44.8155069,246387,86,0,0,0,0,12,8,3,2,0,1,112000
41.7052392,44.8062444,246325,147,0,0,0,0,2,2,8,5,0,0,115000
41.7613364,44.77402909607342,246321,105,0,0,0,0,8,5,5,3,0,1,67000
41.7156512,44.7772823,246152,106,0,0,0,0,14,8,2,1,3,2,100000
41.7613364,44.7728248,246047,143,0,0,0,0,11,1,5,0,0,2,106000
41.6709424,44.8767042,245831,50,0,0,0,0,5,1,2,1,0,1,28000
41.6987585,44.79559709999999,245773,67,0,0,0,0,2,1,3,2,4,1,89000
41.78994717396445,44.7392999436554,245710,115,0,0,0,0,9,5,5,3,3,1,62000
41.6901195,44.8301478,245704,68,0,0,0,0,8,8,2,1,2,1,57000
41.67556732750081,44.85083579690422,245566,71,0,0,0,0,12,12,3,2,3,1,57000
41.7233563,44.772588,245390,105,0,0,0,0,5,2,3,2,3,1,98000
41.7277008,44.7298519,245370,64,1,0,0,0,6,5,2,1,0,1,85000
41.7957822,44.7497488,245333,110,0,0,0,0,9,9,4,3,0,3,65000
41.6890629,44.8205481,245009,61,1,0,0,0,14,2,2,1,0,1,49000
41.71963880000001,44.746084,245005,65,0,0,1,0,9,2,2,2,0,1,72000
41.77486499999999,44.804351,244919,115,0,0,0,0,5,5,5,3,3,1,95000
41.7661467,44.7762327,244906,65,0,0,0,0,8,3,2,1,2,1,45000
41.7113256,44.7960092,244903,45,0,0,0,0,2,1,1,0,0,1,75000
41.78696716043589,44.749674797058105,244902,67,0,0,0,0,10,10,3,2,0,1,55000
41.726414,44.7216615,244857,46,0,0,0,0,7,5,3,2,3,1,53000
41.71041659999999,44.7643087,244755,143,0,0,0,0,12,6,3,2,0,2,119000
41.7061126,44.7710804,244565,90,0,0,0,0,9,4,3,2,0,1,130000
41.71435049999999,44.7433475,244564,126,0,0,0,0,10,5,3,2,0,2,125000
41.703706,44.77245610000001,244563,120,0,0,0,0,9,7,3,2,0,2,108000
41.7131432,44.7143903,244562,100,0,0,0,0,10,3,3,2,0,1,97000
41.7157847,44.7766288,244548,63,0,0,0,0,2,1,2,1,0,1,38000
41.7236099,44.71002109999995,244491,150,0,0,0,0,11,11,4,3,3,2,105000
41.7213359,44.700920999999994,244468,70,0,0,0,0,5,2,3,2,2,1,52650
41.78679899999999,44.7668664,244425,75,0,0,0,0,9,4,3,2,3,1,58000
41.80278991724017,44.83342949483744,244408,76,0,0,0,0,9,2,3,2,2,1,55000
41.71921567933359,44.74190711975098,244360,91,0,0,0,0,12,3,3,2,0,1,81900
41.7258401,44.7489211,244331,78,0,0,0,0,17,16,3,2,0,1,78000
41.7179807,44.7811526,244325,47,0,0,0,0,16,12,2,1,0,1,50000
41.7922006,44.7553182,244289,75,0,0,0,0,13,7,3,2,0,1,67000
41.7468964,44.7812637,244277,103,0,0,0,0,13,11,3,2,3,1,90000
41.71720759999999,44.7825989,244262,62,0,0,0,0,23,9,2,1,0,1,145000
41.7207921,44.7086281,244256,75,0,0,0,0,15,10,3,2,0,1,76000
41.723634,44.7631864,244254,85,0,0,0,0,6,2,3,2,0,2,75000
41.7207921,44.7086281,244124,54,0,0,0,0,20,5,2,1,0,1,68000
41.720239061480996,44.705924433313,244116,56,0,0,0,0,12,9,2,1,0,1,65000
41.7081761,44.7980856,244005,130,0,0,0,0,5,1,5,3,0,1,90000
41.7266334,44.7738989,243931,100,0,0,0,0,2,0,3,2,0,1,30000
41.788038,44.7490029,243916,74,3,0,0,0,16,13,3,2,0,1,61000
41.6714224,44.8380922,243742,68,0,0,0,0,19,1,3,2,3,1,58996
41.6714224,44.8380922,243741,69,0,0,0,0,19,1,3,2,3,1,59770
41.67181419999999,44.8565354,243710,70,0,0,0,0,26,9,3,1,2,1,48000
41.6922296,44.7996778,243686,127,0,0,0,0,4,4,4,3,0,1,147000
41.7627231,44.7896365,243620,120,0,0,0,0,8,8,3,2,2,1,65000
41.70978210000001,44.7695336,243560,94,0,0,0,0,9,1,5,0,0,1,110000
41.786692,44.7550159,243532,65,0,0,0,0,15,10,2,1,2,1,47000
41.7301953,44.75877879999999,243357,150,0,0,0,0,6,4,3,2,0,2,145000
41.78948471846559,44.83024679206543,243342,102,0,0,0,0,12,10,4,3,3,1,60100
41.7897257,44.82998930000001,243341,77,0,0,0,0,12,9,3,2,3,1,44660
41.7897257,44.83119412925584,243340,50,0,0,0,0,12,3,2,1,3,1,26000
41.71360929999999,44.7954282,243285,67,0,0,0,0,3,3,2,1,3,1,67000
41.7233307,44.7695406,243271,62,0,0,0,0,6,5,3,2,0,1,85000
41.7280253,44.7336432,243143,84,0,0,0,0,5,2,3,2,0,1,85008
41.7179807,44.7811526,243085,46,0,1,0,0,14,12,2,1,0,1,52000
41.75864199999999,44.77133874550949,243060,50,0,0,0,0,17,17,1,0,0,1,25300
41.7212295,44.7627305,243032,88,1,0,0,0,8,7,3,2,0,1,85000
41.7252445,44.7562645,242916,115,0,0,0,0,6,2,3,2,0,1,94000
41.6730781,44.8155069,242861,37,0,0,0,0,10,5,2,1,0,1,55000
41.70248473120568,44.87595845779551,242832,70,0,0,0,0,9,6,3,2,0,1,38000
41.7189921,44.7718831,242729,88,0,0,0,0,13,6,3,2,0,1,82000
41.7291332,44.768262,242656,76,0,0,0,0,5,5,2,1,2,1,65000
41.7289969,44.7272998,242569,140,0,0,0,0,16,16,6,4,0,2,73000
41.7296456,44.7897471,242562,122,0,0,0,0,1,1,8,0,0,0,80000
41.827682652996714,44.77281008129388,242378,130,0,0,0,0,1,0,5,3,3,1,40000
41.79842499999999,44.82406109999999,242361,120,0,0,0,0,9,9,4,3,0,1,80000
41.7197941,44.7394075,242359,53,0,0,0,0,10,1,3,2,0,1,53000
41.775374,44.7202053,242261,80,0,0,0,0,1,0,4,3,0,2,45000
41.70862,44.7672594,242244,125,0,0,0,0,16,5,3,2,0,1,143000
41.7131432,44.7143903,242243,109,0,0,0,0,5,3,3,2,0,1,135000
41.7131432,44.7143903,242240,115,0,0,0,0,9,3,3,2,0,1,126000
41.718446,44.7455597,242239,130,0,0,0,0,6,6,4,3,0,1,121000
41.7025581,44.7715719,242237,145,0,0,0,0,14,1,3,2,0,1,95000
41.7131432,44.7143903,242233,81,0,0,0,0,13,13,2,1,0,1,97000
41.7131432,44.7143903,242232,93,0,0,0,0,9,7,3,2,0,1,93000
41.713806,44.7576208,242225,80,0,0,0,0,10,1,3,2,0,1,69000
41.7109105,44.758644,242222,35,0,0,0,0,12,12,2,1,0,1,48000
41.7085534,44.7621565,242054,82,0,0,0,0,6,6,2,1,3,1,110000
41.7113256,44.7960092,242031,50,1,0,0,0,2,1,1,0,0,1,80000
41.7113256,44.7960092,241850,55,0,0,0,0,2,1,1,0,0,1,75000
41.7266334,44.7738989,241825,60,0,0,0,0,22,18,2,1,0,1,67000
41.7732019,44.8283181,241817,95,0,0,0,0,1,0,4,3,3,1,90000
41.7338098,44.7965319,241720,45,0,0,0,0,10,9,2,1,0,1,34000
41.7113256,44.7960092,241630,50,1,0,0,0,2,1,1,0,0,1,75000
41.690375,44.878553,241481,84,0,0,0,0,12,5,3,2,3,1,131000
41.6836864,44.8422157,241216,93,0,0,0,0,9,1,4,3,0,1,80000
41.7103851,44.7712237,241083,36,0,0,0,0,12,1,2,1,3,1,48000
41.7857877,44.7615061,240916,74,0,0,0,0,9,5,3,2,0,1,65000
41.73059800000001,44.77309100000001,240894,80,0,0,0,0,8,3,2,1,2,1,55500
41.7252445,44.7562645,240867,96,3,0,0,0,5,5,4,3,3,2,70000
41.7152406,44.8811282,240796,74,0,0,0,0,9,5,3,2,0,1,55000
41.700696,44.766513,240789,55,3,0,0,0,9,6,2,1,3,1,75000
41.7207921,44.7086281,240748,89,0,0,0,0,9,4,3,2,0,1,86000
41.7323948,44.7198808,240710,75,0,0,0,0,9,3,3,2,0,1,51000
41.7160059,44.7855256,240700,98,0,0,0,0,14,5,3,2,3,2,93000
41.67823689999999,44.87352449999999,240661,66,0,0,0,0,4,1,2,1,3,1,34000
41.7272668,44.8017136,240560,46,0,0,0,0,2,1,3,1,2,1,38000
41.7522658,44.7799695,240558,42,0,0,0,0,1,1,2,1,3,1,31000
41.69101089999999,44.8866466,240388,40,0,0,0,0,9,2,2,1,0,1,30000
41.7131432,44.7143903,240276,100,0,0,0,0,11,4,3,2,0,1,135000
41.7082712,44.7702365,240272,100,0,0,0,0,4,1,3,2,0,1,105000
41.7131432,44.7143903,240270,54,0,0,0,0,19,18,2,1,0,1,64000
41.7022121,44.7865954,240265,58,0,0,0,0,3,1,3,2,0,1,67000
41.7311547,44.74832119999999,240255,83,2,0,0,0,6,4,3,2,3,1,71000
41.7261087,44.76675789999999,240217,42,0,0,0,0,5,3,1,1,3,1,42000
41.74275919999999,44.78001709999999,240152,90,0,0,0,0,12,12,4,2,3,1,96000
41.68856961786495,44.85326586716132,240114,120,0,0,0,0,2,0,6,3,0,1,78000
41.72241068316823,44.7699262737999,240074,80,0,0,0,0,8,5,3,2,0,1,52000
41.6725352,44.8648757,240068,69,0,0,0,0,11,10,3,2,3,1,46565
41.6725352,44.8648757,240067,53,0,0,0,0,11,11,2,1,3,1,35510
41.672593892850756,44.871684624686736,240066,73,0,0,0,0,11,11,3,2,3,1,47645
41.747402,44.77128510000001,239967,82,0,0,0,0,12,11,3,2,0,1,80000
41.712267,44.7941066,239844,100,0,0,0,0,4,0,3,0,2,2,61000
41.7852851,44.8225249,239824,80,0,0,0,0,16,16,3,2,0,1,45000
41.7344573,44.7227317,239041,55,0,0,0,0,10,2,2,1,3,1,46500
41.70271870000001,44.7703847,239010,150,0,0,0,0,2,0,5,3,2,2,85000
41.7243643,44.7657172,239008,73,0,0,0,0,5,3,3,2,3,2,58000
41.7191106,44.8025947,238810,48,0,0,0,0,6,2,1,0,3,1,38000
41.75956619999999,44.7686636,238563,40,0,0,0,0,12,5,1,1,0,1,27000
41.7858118,44.7567218,238537,47,0,0,0,0,9,7,2,1,0,1,35000
41.717697,44.7738103,238520,62,0,0,0,0,16,1,3,2,0,2,39000
41.7424872,44.7735626,238421,63,0,0,0,0,9,6,3,2,3,1,70000
41.7006385,44.79297200000001,238338,150,3,0,0,0,3,1,5,4,3,1,130000
41.79186769999999,44.8216639,238233,50,0,0,0,0,12,8,2,1,3,1,34000
41.79186769999999,44.8216639,238230,52,0,0,0,0,12,8,2,1,3,1,35400
41.79186769999999,44.8216639,238229,53,0,0,0,0,12,8,3,2,3,1,36650
41.79186769999999,44.8216639,238226,62,0,0,0,0,12,5,3,2,3,1,42725
41.79186769999999,44.8216639,238225,63,0,0,0,0,12,4,3,2,3,1,43340
41.79186769999999,44.8216639,238224,66,0,0,0,0,12,3,3,2,3,1,45000
41.7018186,44.8076923,238201,65,0,0,0,0,8,2,2,1,2,1,63000
41.7198573,44.70770359999999,238071,59,0,0,0,0,12,3,2,1,0,1,65000
41.7072484,44.7617058,238067,60,0,0,0,0,2,1,2,1,3,1,12500
41.7464987,44.7995022,237867,150,0,0,0,0,2,0,4,3,0,1,82000
41.72445279999999,44.7448629,237815,75,0,0,0,0,13,9,3,2,0,1,133000
41.7090692,44.7406801,237802,52,0,0,0,0,5,1,2,0,3,1,90000
41.7131432,44.7143903,237797,134,0,0,0,0,8,7,4,3,0,1,105000
41.7028391,44.7834203,237794,167,0,0,0,0,1,1,3,2,0,1,140000
41.7613364,44.7728248,237733,55,0,0,0,0,6,6,2,1,0,1,38000
41.788695,44.7553276,237616,60,0,0,0,0,12,1,1,0,0,1,46000
41.6902565,44.8663432,237599,72,0,0,0,0,2,2,1,0,0,1,55000
41.709862,44.7729612,237561,135,3,0,0,0,12,4,4,3,0,2,140000
41.72630780000001,44.7859188,237525,100,0,0,0,0,4,3,5,4,0,1,62000
41.71720759999999,44.7825989,237481,97,2,0,0,0,14,5,3,2,3,1,93000
41.7156583,44.7720267,237469,152,0,0,0,0,16,4,4,3,0,2,125000
41.7541398,44.7615328,237352,53,0,0,0,0,9,7,2,1,3,1,48000
41.7108841,44.7665855,237308,108,0,0,0,0,16,9,4,3,3,0,106600
41.68636798496271,45.00256439265904,237163,120,0,0,0,0,5,1,2,1,0,1,25000
41.7627231,44.7896365,237130,110,0,0,0,0,8,7,4,3,2,2,67000
41.7324202,44.7365371,236857,114,0,0,0,0,19,16,3,2,3,2,140000
41.6698482,44.8863535,236636,35,0,0,0,0,1,1,1,0,3,0,30000
41.6903856,44.8668992,236120,88,0,0,0,0,9,6,3,2,3,1,75000
41.7056302,44.7784897,235886,110,0,0,0,0,12,2,3,2,0,1,125000
41.7051577,44.7895322,235880,101,0,0,0,0,3,1,4,0,0,0,130000
41.71720759999999,44.7825989,235769,105,0,0,0,0,18,3,3,2,0,1,125000
41.7237252,44.7297078,235724,115,1,0,0,0,8,7,2,1,0,1,69000
41.7329582,44.7398924,235708,127,0,0,0,0,20,6,3,2,0,1,109000
41.7157726,44.7729739,235694,129,0,0,0,0,16,9,3,2,0,1,95000
41.717848,44.777164,235676,64,0,0,0,0,8,8,2,1,0,1,60000
41.7109105,44.758644,235645,100,0,0,0,0,10,5,2,1,0,1,139000
41.7868214,44.7575408,235627,51,0,0,0,0,10,8,3,2,0,1,46000
41.7323948,44.7198808,235329,75,0,0,0,0,9,3,3,2,2,1,50500
41.72630789999999,44.7228485,235277,138,0,0,0,0,16,13,3,0,3,1,75000
41.7990906,44.8168494,235150,63,0,0,0,0,9,5,3,2,2,1,50000
41.7233563,44.772588,235141,115,0,0,0,0,8,7,4,3,0,2,110000
41.7225982,44.7620036,235140,145,0,0,0,0,9,4,5,3,0,2,100000
41.726893,44.77363769999999,235139,114,0,0,0,0,18,8,4,3,0,1,85000
41.7157847,44.7766288,235138,100,0,0,0,0,11,7,3,2,0,1,85000
41.7302213,44.7730939,235095,58,0,0,0,0,10,5,2,1,0,1,59000
41.79266459999999,44.7646415,235074,60,0,0,0,0,9,6,2,1,0,1,62000
41.6835825,44.8228496,234787,94,0,0,0,0,15,13,3,2,0,2,110000
41.7131432,44.7143903,234729,110,0,0,0,0,9,9,4,2,0,1,110000
41.7025581,44.7715719,234706,60,0,0,0,0,15,4,2,1,0,1,92000
41.7164378,44.7756547,234695,155,0,0,0,0,16,9,5,3,0,2,125000
41.7180048,44.7723552,234692,118,0,0,0,0,5,5,3,2,0,1,120000
41.7131432,44.7143903,234601,120,0,0,0,0,7,5,3,2,0,2,126000
41.7274332,44.737804,234544,59,0,0,0,0,9,8,2,1,0,1,65000
41.690375,44.878553,234421,123,0,0,0,0,9,3,4,3,0,1,124000
41.726893,44.77363769999999,234419,100,0,0,0,0,24,7,3,2,0,1,115000
41.726893,44.77363769999999,234410,110,0,0,0,0,11,7,3,2,0,1,110000
41.717848,44.777164,234405,120,0,0,0,0,16,3,4,3,0,2,102000
41.7267829,44.77139529999999,234394,101,0,0,0,0,8,3,3,2,0,2,85000
41.7189634,44.7783731,234390,65,0,0,0,0,18,12,2,1,0,1,79000
41.7329582,44.7398924,234372,61,0,0,0,0,19,9,2,1,0,1,70000
41.7258401,44.7489211,234371,99,0,0,0,0,6,5,3,2,0,1,68000
41.7031601,44.8852122,234362,54,0,0,0,0,8,1,3,0,3,2,78590
41.72630789999999,44.7228485,234352,75,0,0,0,0,17,15,3,2,0,1,55000
41.7274332,44.737804,234349,45,0,0,0,0,16,13,2,1,0,1,38000
41.723634,44.7631864,234338,118,0,0,0,0,10,10,5,2,0,2,112000
41.7317242,44.741659,234336,70,0,0,0,0,9,9,3,2,0,1,85000
41.7233563,44.772588,234328,80,0,0,0,0,9,3,3,2,0,1,74000
41.6868412,44.8883662,234326,41,0,0,0,0,9,6,2,1,0,1,27000
41.7292232,44.7886859,234322,48,0,0,0,0,15,5,2,1,0,1,42000
41.7158832,44.7973484,234289,35,0,0,0,0,1,1,1,1,0,1,30000
41.7274332,44.737804,234246,118,0,0,0,0,9,2,5,3,0,2,70000
41.7105898,44.7662916,234203,80,0,0,0,0,16,1,2,0,4,2,96000
41.7202705,44.7179852,234202,76,0,0,0,0,6,6,3,2,0,1,55000
41.6785114,44.8394188,234182,60,0,0,0,0,8,1,3,2,0,1,45000
